user_id,gender,birth_year,province,city,age,out_degree,in_degree,total_degree
1733791057,m,1989,河南,郑州,37,39,0,39
2113694321,f,1983,广东,东莞,43,162,0,162
1901157927,m,1981,辽宁,沈阳,45,0,0,0
1708921472,f,1984,陕西,西安,42,206,0,206
1002616690,m,1982,四川,成都,44,0,0,0
1566687573,m,1982,上海,浦东新区,44,90,0,90
1719727661,m,1987,四川,成都,39,476,0,476
1910929963,m,1986,江苏,苏州,40,63,0,63
1955351012,m,1989,四川,成都,37,3,0,3
1638988224,m,1985,浙江,台州,41,298,0,298
3044659155,m,1982,广东,佛山,44,0,0,0
1256391067,m,2014,上海,松江区,12,94,0,94
1589216564,m,1984,贵州,贵阳,42,0,0,0
1057149887,m,1981,广东,中山,45,130,0,130
1785712002,f,1990,四川,成都,36,163,0,163
1692232652,m,1983,河南,鹤壁,43,72,0,72
2156279047,f,1987,北京,大兴区,39,234,0,234
1651045595,m,1986,上海,松江区,40,45,0,45
1194919880,m,1986,甘肃,兰州,40,57,0,57
2533022300,m,1987,安徽,芜湖,39,10,0,10
1443800650,f,1965,北京,朝阳区,61,174,0,174
1374607514,m,1975,四川,None,51,47,0,47
1928467830,f,1984,陕西,渭南,42,0,0,0
2642486427,m,1973,北京,海淀区,53,81,0,81
1979059980,m,1988,广东,深圳,38,17,0,17
2769024165,m,1985,北京,东城区,41,0,0,0
1787546407,m,1986,江苏,淮安,40,4,0,4
2862971980,m,1993,江苏,宿迁,33,0,0,0
1891415512,f,1988,广东,深圳,38,150,0,150
2784886572,f,1991,河北,秦皇岛,35,0,0,0
1188077181,m,1982,四川,成都,44,0,0,0
2414354311,f,1992,四川,成都,34,0,0,0
1706342874,m,1994,北京,大兴区,32,0,0,0
1836785725,m,1991,海外,美国,35,0,0,0
3097848931,m,1989,广东,广州,37,0,0,0
1409569600,m,2008,海外,None,18,23,0,23
2986948263,m,1994,河北,邯郸,32,0,0,0
2784827547,m,1980,北京,西城区,46,0,0,0
2516970123,m,1983,广东,江门,43,0,0,0
1487200655,m,1979,江苏,南京,47,958,0,958
3155385485,m,1991,河南,开封,35,0,0,0
2494766905,m,1991,广东,广州,35,0,0,0
1057040427,m,1988,山东,枣庄,38,0,0,0
1260304113,m,1986,江苏,南京,40,2,0,2
2850801007,m,1988,北京,东城区,38,0,0,0
2539269395,f,1985,上海,闵行区,41,0,0,0
3123012695,m,1994,广东,河源,32,0,0,0
1634954831,f,1989,北京,海淀区,37,23,0,23
2398543813,m,1987,北京,朝阳区,39,0,0,0
1145694502,m,1980,江苏,淮安,46,5,0,5
1935383602,m,1981,四川,绵阳,45,104,0,104
1691955664,f,1984,福建,厦门,42,170,0,170
2549575680,m,1986,北京,None,40,351,0,351
1629931495,m,1990,湖北,武汉,36,3,0,3
2248004045,m,1981,北京,丰台区,45,247,0,247
2386242867,m,1981,河北,张家口,45,0,0,0
1772338297,m,1984,上海,普陀区,42,310,0,310
1598389457,f,1985,北京,大兴区,41,189,0,189
2269941137,m,1967,山东,泰安,59,54,0,54
2190996614,m,1985,广东,深圳,41,32,0,32
1884905017,m,1980,广东,广州,46,13,0,13
2482302907,m,1970,吉林,长春,56,0,0,0
3299938607,f,1989,None,None,37,0,0,0
2848052465,m,1992,河南,郑州,34,0,0,0
1729775700,m,1988,黑龙江,哈尔滨,38,54,0,54
2810914035,m,1982,广东,广州,44,0,0,0
1832324685,f,1988,北京,朝阳区,38,52,0,52
2233556250,m,1971,上海,浦东新区,55,0,0,0
3083351791,m,2012,北京,朝阳区,14,0,0,0
2612608321,m,1990,北京,昌平区,36,29,0,29
2670573472,m,1993,广东,湛江,33,0,0,0
2340326024,m,1988,贵州,贵阳,38,0,0,0
1890192731,m,1985,浙江,温州,41,193,0,193
2838948671,m,1982,北京,海淀区,44,0,0,0
2190571463,m,1984,河北,邢台,42,0,0,0
2307650634,m,1981,广东,云浮,45,40,0,40
1001434124,m,1983,北京,None,43,87,0,87
1828219513,m,1983,北京,石景山区,43,55,0,55
1880345114,f,1978,北京,None,48,174,0,174
1821911197,m,1983,上海,杨浦区,43,85,0,85
2338937562,m,1989,湖北,宜昌,37,0,0,0
1729335345,m,1983,广东,广州,43,32,0,32
2854115594,m,1994,湖北,武汉,32,0,0,0
1210780741,m,1990,广东,阳江,36,0,0,0
1522810363,m,1990,北京,丰台区,36,1775,0,1775
2766756205,m,1986,江苏,南通,40,0,0,0
2804982641,f,1990,北京,海淀区,36,0,0,0
1775763993,m,1989,河北,唐山,37,0,0,0
1530245941,f,1988,上海,闵行区,38,39,0,39
1808735032,m,1981,广东,佛山,45,260,0,260
2359797372,m,1989,广东,深圳,37,60,0,60
2818655491,m,1991,广东,深圳,35,0,0,0
1212892431,m,1968,陕西,渭南,58,0,0,0
2713295845,m,1992,山东,济南,34,0,0,0
1110941561,m,1978,上海,杨浦区,48,238,0,238
1171681345,m,1989,浙江,杭州,37,71,0,71
2824634882,f,1982,福建,南平,44,0,0,0
1657964272,f,1978,北京,朝阳区,48,1509,0,1509
1855775494,m,1985,山西,太原,41,311,0,311
2217842072,m,1977,上海,卢湾区,49,0,0,0
1867717233,f,1989,重庆,None,37,84,0,84
41547091,m,1988,云南,昆明,38,33,0,33
2756952197,f,1989,河北,邢台,37,0,0,0
1409256165,f,1980,北京,朝阳区,46,44,0,44
1890297767,m,1979,北京,昌平区,47,449,0,449
1761129715,f,1996,北京,密云县,30,21,0,21
1419026010,m,1987,河北,廊坊,39,65,0,65
1272899511,m,1986,福建,厦门,40,407,0,407
3182336303,m,2012,北京,东城区,14,0,0,0
3152868790,f,1987,广东,深圳,39,0,0,0
2424463703,m,1989,北京,朝阳区,37,0,0,0
1837040485,m,1983,广东,珠海,43,24,0,24
1736631922,m,1993,广东,汕头,33,0,0,0
1627895157,m,1981,广东,广州,45,0,0,0
2264685417,m,1982,北京,朝阳区,44,75,0,75
1737262944,m,1989,北京,顺义区,37,0,0,0
2354287157,m,1987,山西,长治,39,0,0,0
2250031955,f,1991,北京,朝阳区,35,200,0,200
2420135373,m,1988,江西,南昌,38,0,0,0
1227170677,m,1990,天津,红桥区,36,28,0,28
1792279881,m,1988,四川,成都,38,0,0,0
1773247467,f,2013,山东,青岛,13,0,0,0
2249239550,f,1990,浙江,杭州,36,97,0,97
3380968942,m,1979,江苏,南通,47,0,0,0
1845588723,m,1981,天津,河西区,45,382,0,382
2513990711,m,1992,广东,广州,34,0,0,0
1452768237,m,1987,四川,成都,39,7,0,7
2370956103,m,1997,天津,河西区,29,408,0,408
2268914373,m,1990,北京,昌平区,36,0,0,0
1646413202,m,1983,湖北,武汉,43,202,0,202
1669620075,m,1981,河北,廊坊,45,16,0,16
2016807262,m,1986,山东,临沂,40,0,0,0
1411311871,m,1980,四川,成都,46,0,0,0
1772177302,m,1988,广西,南宁,38,28,0,28
1073876961,m,1964,广东,佛山,62,19,0,19
2341577063,m,1984,河南,洛阳,42,0,0,0
1413234985,m,1982,辽宁,大连,44,97,0,97
1852413253,f,1988,河北,石家庄,38,84,0,84
3272019993,m,1987,北京,丰台区,39,0,0,0
2646464771,m,2012,广东,广州,14,0,0,0
2851755245,m,1983,江西,上饶,43,0,0,0
1051816737,m,1983,湖南,益阳,43,0,0,0
1195308250,m,1980,四川,德阳,46,60,0,60
1917847105,f,1986,广东,广州,40,25,0,25
1910182142,f,1989,四川,成都,37,219,0,219
1948118487,m,1981,北京,崇文区,45,185,0,185
2255282540,m,1988,天津,东丽区,38,0,0,0
2158509031,m,2012,浙江,None,14,0,0,0
1092622642,m,1990,山东,青岛,36,213,0,213
2046634777,m,1990,重庆,垫江县,36,0,0,0
1829599193,m,1982,北京,崇文区,44,59,0,59
2230524360,m,1987,上海,浦东新区,39,0,0,0
2813246091,m,1988,重庆,万州区,38,0,0,0
2276839221,m,1982,广东,广州,44,0,0,0
2506149235,f,1995,江西,宜春,31,149,0,149
2232606215,m,1983,广东,广州,43,0,0,0
2695578454,f,2001,广东,东莞,25,0,0,0
2171512495,f,1991,江苏,扬州,35,0,0,0
2244899117,m,1991,河北,石家庄,35,38,0,38
2566269492,m,1990,广东,珠海,36,0,0,0
1906845451,m,1991,北京,海淀区,35,77,0,77
1686735037,m,1984,广东,广州,42,0,0,0
2818051172,f,1986,北京,朝阳区,40,0,0,0
2107559615,f,1993,河南,郑州,33,0,0,0
1684257335,m,1991,河南,漯河,35,70,0,70
1774122834,m,1991,广东,广州,35,172,0,172
2457727315,m,1990,江苏,淮安,36,0,0,0
2668520945,m,1989,黑龙江,黑河,37,0,0,0
2752258253,m,1982,河北,石家庄,44,0,0,0
1400648582,m,1965,上海,徐汇区,61,168,0,168
1430970507,m,1979,江苏,苏州,47,0,0,0
1914105795,m,1984,山东,临沂,42,89,0,89
1253221694,m,1973,安徽,安庆,53,2,0,2
1856691287,m,1979,北京,None,47,0,0,0
2264065494,m,1927,上海,静安区,99,51,0,51
1923069097,f,1991,湖南,株洲,35,59,0,59
2737940445,f,1993,北京,海淀区,33,0,0,0
2397602747,m,1983,山东,泰安,43,0,0,0
1318855392,m,1988,广东,广州,38,198,0,198
2949270545,m,1996,四川,成都,30,0,0,0
1037363394,m,1978,北京,朝阳区,48,1440,0,1440
2889048570,m,1988,北京,丰台区,38,0,0,0
1380102411,m,1987,甘肃,甘南,39,17,0,17
2325202914,m,1975,广东,东莞,51,18,0,18
1770019372,f,1995,四川,南充,31,0,0,0
1761236561,m,1989,北京,东城区,37,82,0,82
2254950172,m,1989,浙江,湖州,37,0,0,0
1497877627,f,1978,天津,None,48,748,0,748
1888636817,m,1985,河南,许昌,41,0,0,0
1902235902,m,1989,江苏,苏州,37,76,0,76
2621838997,m,1990,辽宁,沈阳,36,58,0,58
1802146467,m,1989,浙江,杭州,37,90,0,90
2332597000,f,2000,天津,河西区,26,66,0,66
2550854181,m,1998,陕西,汉中,28,71,0,71
1437492923,m,1984,湖北,襄阳,42,9,0,9
1804338310,f,1988,广东,中山,38,5,0,5
1489740861,m,1987,四川,成都,39,0,0,0
2255754161,f,1988,北京,通州区,38,130,0,130
1869874111,m,1980,云南,昆明,46,96,0,96
3147139811,m,1992,山东,None,34,0,0,0
1653640431,m,1982,广东,深圳,44,89,0,89
1077381803,m,1987,天津,和平区,39,199,0,199
1904760460,m,1983,广东,深圳,43,190,0,190
1645763847,m,1988,河北,保定,38,0,0,0
1682622317,m,1983,辽宁,沈阳,43,139,0,139
2242916821,f,1987,江苏,南京,39,264,0,264
1822601775,m,1990,北京,海淀区,36,22,0,22
1840088561,m,1990,上海,杨浦区,36,0,0,0
1063196274,f,1985,天津,None,41,51,0,51
2833196362,m,1990,广东,广州,36,0,0,0
1769512242,f,1987,湖北,武汉,39,1152,0,1152
1832051482,m,1980,北京,大兴区,46,2,0,2
1840053540,m,1987,陕西,西安,39,7,0,7
2460587713,m,1979,内蒙古,赤峰,47,8,0,8
2052777477,m,1986,湖北,荆门,40,0,0,0
3142751522,m,1976,陕西,西安,50,0,0,0
2629334293,m,1990,广东,东莞,36,88,0,88
1066534667,m,1962,北京,朝阳区,64,280,0,280
1093257587,m,1981,浙江,宁波,45,2,0,2
2383538307,m,1990,广东,茂名,36,0,0,0
1154605101,m,1983,青海,西宁,43,2642,0,2642
1940505223,m,1989,四川,成都,37,66,0,66
2238151545,m,1989,江苏,苏州,37,0,0,0
1348770327,m,1989,江苏,苏州,37,426,0,426
2683421063,f,1983,北京,大兴区,43,13,0,13
1847527081,m,1994,山东,青岛,32,3066,0,3066
1087400624,m,1987,江苏,苏州,39,13,0,13
2169156637,m,1994,云南,楚雄,32,26,0,26
1994445911,m,1984,天津,宝坻区,42,0,0,0
2315589881,f,1992,河北,唐山,34,75,0,75
2994796494,m,1982,浙江,杭州,44,0,0,0
2268410480,m,1987,北京,海淀区,39,0,0,0
1786637925,m,1989,广东,深圳,37,0,0,0
3172321911,m,1992,河南,郑州,34,0,0,0
1830525284,m,1988,广东,揭阳,38,127,0,127
2187827431,f,1989,北京,海淀区,37,45,0,45
1742865961,m,1985,上海,徐汇区,41,6,0,6
1840033443,m,1933,天津,武清区,93,41,0,41
2803621721,m,1991,浙江,丽水,35,0,0,0
2117193783,m,1985,北京,None,41,171,0,171
1075102111,m,1985,北京,平谷区,41,0,0,0
1819439037,m,1988,北京,大兴区,38,0,0,0
3191503640,m,1992,山东,烟台,34,0,0,0
2686380815,f,1987,上海,徐汇区,39,13,0,13
2213034992,f,1988,北京,东城区,38,0,0,0
2805131743,m,1979,北京,海淀区,47,0,0,0
2830410551,m,1989,北京,朝阳区,37,0,0,0
1991652250,m,1985,广东,广州,41,236,0,236
1959367685,m,1988,湖南,常德,38,5,0,5
1461225360,m,1983,广东,广州,43,64,0,64
2346956917,m,1988,北京,海淀区,38,25,0,25
1240161947,m,1986,江苏,南京,40,137,0,137
2437112734,f,1993,湖南,长沙,33,0,0,0
1568910263,m,1986,贵州,贵阳,40,822,0,822
1496882083,m,1982,上海,徐汇区,44,153,0,153
2704317021,m,1992,河北,唐山,34,0,0,0
1779594455,f,1989,江苏,苏州,37,81,0,81
1400384474,m,1972,北京,朝阳区,54,256,0,256
1802212913,f,1992,天津,河北区,34,114,0,114
1715319082,m,1992,山西,大同,34,0,0,0
2673500603,f,1988,北京,丰台区,38,0,0,0
2378014873,m,1992,河南,郑州,34,0,0,0
2203475817,m,1972,河北,张家口,54,44,0,44
1251697432,f,1990,北京,东城区,36,24,0,24
2671457627,m,1981,广东,广州,45,0,0,0
2193713861,m,1992,山西,吕梁,34,0,0,0
2095096485,m,1989,江苏,南京,37,261,0,261
1424518790,m,1983,四川,成都,43,113,0,113
1215877570,m,1986,北京,丰台区,40,0,0,0
2749263423,m,1982,河北,张家口,44,0,0,0
2612315851,m,1989,山西,大同,37,0,0,0
2809865083,m,1988,山东,济宁,38,0,0,0
1342849391,f,1985,浙江,宁波,41,0,0,0
2685672293,m,1990,重庆,沙坪坝区,36,0,0,0
2156411003,m,1989,黑龙江,哈尔滨,37,35,0,35
1785207243,m,1984,上海,闵行区,42,43,0,43
2674436061,m,1988,上海,宝山区,38,21,0,21
2294285180,m,1993,安徽,池州,33,0,0,0
3228732143,f,1984,湖南,益阳,42,0,0,0
2418811797,m,1990,广东,深圳,36,0,0,0
1593106630,m,1980,江苏,南京,46,0,0,0
2163571254,m,1976,宁夏,银川,50,0,0,0
1249653251,f,1985,江苏,无锡,41,110,0,110
2483983790,m,1988,北京,昌平区,38,0,0,0
2400965571,f,1989,北京,None,37,0,0,0
3105672711,m,1992,陕西,西安,34,0,0,0
2243776923,m,1978,上海,松江区,48,0,0,0
1154380511,m,1983,北京,石景山区,43,0,0,0
2803960752,m,1992,湖南,株洲,34,0,0,0
2275811254,m,1980,北京,东城区,46,99,0,99
1309583712,m,1981,山东,济南,45,62,0,62
1223837662,m,1964,黑龙江,哈尔滨,62,0,0,0
2638304883,m,1989,河北,保定,37,0,0,0
2112589084,m,1990,北京,海淀区,36,0,0,0
1737615320,m,1984,河北,秦皇岛,42,19,0,19
3121248073,f,1993,江苏,南京,33,0,0,0
1721396001,f,1987,上海,闵行区,39,0,0,0
2817352067,m,1980,重庆,沙坪坝区,46,0,0,0
3190806254,m,1976,湖南,衡阳,50,0,0,0
1776838945,f,1982,湖北,武汉,44,75,0,75
2607259671,f,1990,辽宁,沈阳,36,0,0,0
2730356207,f,1990,辽宁,大连,36,0,0,0
1826864751,m,1984,江苏,南京,42,10,0,10
1198280133,f,1984,北京,通州区,42,0,0,0
2703621735,m,1975,重庆,渝中区,51,0,0,0
1613379351,m,1990,云南,保山,36,18,0,18
2632054873,f,1998,北京,丰台区,28,0,0,0
1337268337,f,1987,黑龙江,None,39,38,0,38
2332904327,m,1991,辽宁,沈阳,35,0,0,0
2197881945,m,1992,河南,郑州,34,257,0,257
2364357215,m,1986,天津,河西区,40,0,0,0
3183770867,f,1985,江苏,宿迁,41,0,0,0
1401802677,m,1978,浙江,金华,48,46,0,46
2083952815,f,1985,江苏,南京,41,0,0,0
2825274363,m,1984,北京,大兴区,42,0,0,0
1701227971,m,1992,四川,凉山,34,0,0,0
1105698790,m,1972,上海,闵行区,54,94,0,94
1717032972,m,1974,山东,济南,52,3846,0,3846
2201425205,m,1991,广东,肇庆,35,5,0,5
2446938495,f,1967,天津,和平区,59,0,0,0
1756779053,m,1990,广东,广州,36,354,0,354
1548057863,f,1983,山东,枣庄,43,44,0,44
1849887552,m,1985,北京,None,41,204,0,204
2254624052,m,1990,海南,海口,36,106,0,106
1724632547,m,1990,湖北,孝感,36,254,0,254
1943686705,m,1990,广东,揭阳,36,161,0,161
3193359010,f,1982,广东,广州,44,0,0,0
2648569662,f,1994,江苏,南京,32,0,0,0
2403365687,m,1992,天津,南开区,34,0,0,0
1756964155,m,1986,天津,南开区,40,66,0,66
1897060254,m,1991,上海,闵行区,35,23,0,23
1845373475,m,1989,安徽,合肥,37,141,0,141
2889248490,f,1987,浙江,嘉兴,39,0,0,0
1854954357,m,1990,湖南,长沙,36,5,0,5
1849278037,m,1988,北京,朝阳区,38,2868,0,2868
2133302303,m,2012,广东,肇庆,14,22,0,22
1916855475,f,1990,天津,河北区,36,184,0,184
1417726300,m,1985,北京,海淀区,41,818,0,818
1799833401,m,1991,四川,成都,35,182,0,182
1057046847,m,1984,上海,浦东新区,42,125,0,125
1750313925,f,1983,北京,None,43,0,0,0
2336681445,f,1994,海外,新加坡,32,38,0,38
2219577353,f,1989,海外,None,37,20,0,20
1291193363,m,1985,河北,邯郸,41,12,0,12
1462320547,m,1972,None,None,54,0,0,0
2262765353,f,1991,贵州,贵阳,35,327,0,327
1740129667,f,1986,上海,宝山区,40,0,0,0
1773563311,f,1982,上海,浦东新区,44,89,0,89
3445996272,f,1956,北京,海淀区,70,0,0,0
2454135502,m,1987,江苏,苏州,39,0,0,0
1938854461,m,1989,广西,南宁,37,22,0,22
1338305984,m,1988,广东,深圳,38,46,0,46
1911772221,f,1998,海外,None,28,102,0,102
1816677041,f,1990,浙江,温州,36,100,0,100
2099095104,f,1987,四川,成都,39,0,0,0
1880867950,m,1981,北京,海淀区,45,0,0,0
2393125622,m,1990,北京,海淀区,36,0,0,0
1661152154,m,1985,湖北,襄阳,41,12,0,12
3023054054,f,2012,辽宁,丹东,14,0,0,0
2153250635,m,1988,四川,成都,38,0,0,0
2709910057,m,1988,四川,成都,38,0,0,0
1797659535,f,1979,河南,None,47,4,0,4
2415079413,m,1990,北京,崇文区,36,0,0,0
1834293922,m,1975,广东,广州,51,0,0,0
1856633212,m,1989,宁夏,银川,37,1366,0,1366
1661571101,f,1986,湖北,武汉,40,11,0,11
1686251573,m,1987,None,None,39,0,0,0
2535161083,m,1964,上海,虹口区,62,0,0,0
2873662241,m,1987,北京,海淀区,39,0,0,0
1638392287,m,1987,上海,闸北区,39,0,0,0
2090081782,m,1991,河南,郑州,35,0,0,0
2631904363,m,1983,广东,深圳,43,11,0,11
1812437321,m,1984,辽宁,沈阳,42,15,0,15
2540494190,m,1986,内蒙古,呼和浩特,40,0,0,0
2650847391,m,1991,重庆,渝北区,35,0,0,0
2095472994,m,1988,江苏,南京,38,62,0,62
1416725321,m,1975,北京,大兴区,51,0,0,0
2667367825,m,1988,湖南,常德,38,542,2,544
2652330067,f,1990,天津,北辰区,36,0,0,0
2722729647,m,1987,广东,珠海,39,0,0,0
1879832091,m,1985,海南,海口,41,53,0,53
2692200923,m,1983,河北,石家庄,43,0,0,0
2486969947,m,1991,黑龙江,齐齐哈尔,35,0,0,0
2328615675,m,1992,北京,朝阳区,34,0,0,0
2704863633,m,1991,广东,深圳,35,0,0,0
1735933240,m,1978,上海,青浦区,48,6,0,6
2163032273,m,1984,上海,闵行区,42,0,0,0
1657741735,m,1991,河北,承德,35,288,0,288
2704345563,f,1983,广东,广州,43,0,0,0
1752817217,m,1989,广东,清远,37,50,0,50
2268514112,f,1992,广东,深圳,34,0,0,0
2294295963,m,1994,江苏,宿迁,32,82,0,82
1774814945,m,1987,北京,大兴区,39,380,0,380
2248244333,m,1981,北京,None,45,326,0,326
1862844481,m,1983,河北,廊坊,43,103,0,103
1131103307,f,1976,新疆,乌鲁木齐,50,160,0,160
1429847584,f,1971,黑龙江,齐齐哈尔,55,32,0,32
2793786832,m,1975,广东,广州,51,0,0,0
2783929753,m,1986,广东,广州,40,0,0,0
3083403257,m,1992,北京,海淀区,34,0,0,0
2269717175,m,1988,重庆,大足县,38,35,0,35
1720647354,f,1981,福建,福州,45,7,0,7
1421130295,m,1976,江苏,无锡,50,24,0,24
2911321951,m,2009,广东,广州,17,0,0,0
1475519420,m,1984,贵州,贵阳,42,46,0,46
1881182537,m,1985,四川,成都,41,0,0,0
1709560977,m,1993,四川,南充,33,158,0,158
3166213713,m,1979,河南,洛阳,47,0,0,0
2195349860,f,1990,江苏,南通,36,17,0,17
1711793060,m,1988,河南,郑州,38,60,0,60
1145982830,f,1974,北京,宣武区,52,518,1,519
2640028315,m,1992,四川,南充,34,100,0,100
2170204221,m,1987,北京,海淀区,39,0,0,0
1775474787,m,1979,广东,佛山,47,217,0,217
2397324295,m,1990,河北,廊坊,36,0,0,0
1862186693,m,1991,浙江,宁波,35,2,0,2
1461349012,m,1982,山东,济宁,44,0,0,0
1101412162,m,1977,河南,周口,49,6,0,6
1803972294,m,1986,广东,广州,40,58,0,58
1779675535,f,1980,上海,黄浦区,46,130,0,130
1946946275,m,1988,陕西,西安,38,384,0,384
2684457967,m,1988,广东,广州,38,49,0,49
1562880105,m,1983,北京,None,43,247,0,247
3019343753,m,1992,北京,西城区,34,0,0,0
2941447991,f,1992,河北,保定,34,0,0,0
2001017573,m,1975,天津,河东区,51,86,0,86
2315425421,m,1990,山东,青岛,36,74,0,74
2247690983,f,1990,江苏,淮安,36,5,0,5
2371201624,f,1989,北京,朝阳区,37,16,0,16
1404665592,m,1979,海南,海口,47,0,0,0
1265054220,m,1990,陕西,西安,36,59,0,59
1684447120,f,1985,北京,朝阳区,41,173,0,173
1245255221,m,1985,海外,None,41,19,0,19
2288518661,f,1984,福建,厦门,42,68,0,68
1004042417,m,1979,江苏,None,47,2,0,2
1316955102,m,1988,广东,广州,38,0,0,0
1560931890,m,2013,北京,朝阳区,13,28,0,28
1891666617,m,1991,吉林,长春,35,102,0,102
3005906315,f,1993,陕西,西安,33,0,0,0
2747203085,f,1988,北京,大兴区,38,0,0,0
1783442701,f,1987,北京,海淀区,39,74,0,74
2247099565,f,2009,北京,房山区,17,6,0,6
2530830362,m,1991,福建,厦门,35,24,0,24
1169528614,m,1980,天津,None,46,32,0,32
1864681883,f,1985,上海,浦东新区,41,10,0,10
2858662770,m,1982,湖北,武汉,44,0,0,0
1906456633,m,1983,河北,石家庄,43,0,0,0
2390426501,m,1988,黑龙江,哈尔滨,38,0,0,0
1064586090,m,1978,北京,朝阳区,48,73,0,73
3193590133,m,1968,重庆,南岸区,58,0,0,0
2426478122,m,1983,上海,杨浦区,43,0,0,0
2481552541,m,1990,河南,许昌,36,0,0,0
1404389157,m,1977,江苏,南京,49,102,0,102
61419384,f,1971,北京,朝阳区,55,165,0,165
1600688514,m,1991,广东,广州,35,18,0,18
2200657991,m,1991,广东,深圳,35,12,0,12
1910920345,m,1974,北京,大兴区,52,216,0,216
1907990037,m,1991,None,None,35,17,0,17
1775469380,m,1990,安徽,淮北,36,73,0,73
1474159222,m,1982,四川,成都,44,0,0,0
1233655885,f,1983,北京,None,43,31,0,31
1886234587,m,1987,广东,广州,39,7,0,7
1784024262,m,1990,广东,肇庆,36,1,0,1
2330751414,f,2012,广东,广州,14,31,0,31
2714610377,m,1987,北京,朝阳区,39,0,0,0
2403204624,f,1987,四川,成都,39,0,0,0
1890300142,m,1982,湖北,武汉,44,86,0,86
2778832333,m,1986,None,None,40,0,0,0
3032757067,m,1985,山西,大同,41,0,0,0
1632610993,m,1988,湖北,武汉,38,0,0,0
1741432494,f,1982,四川,成都,44,236,0,236
1180384173,m,1970,陕西,西安,56,0,0,0
2811834994,f,1990,广东,深圳,36,0,0,0
1831307007,m,1990,None,None,36,628,0,628
1909371004,m,1989,上海,杨浦区,37,24,0,24
1670638295,m,1982,上海,宝山区,44,5,0,5
1966152853,m,1992,四川,成都,34,0,0,0
1341648782,m,1984,四川,宜宾,42,21,0,21
2842237093,f,1987,广东,深圳,39,0,0,0
2930787127,f,2012,广东,广州,14,0,0,0
2251656881,f,1980,四川,成都,46,172,0,172
1763034294,m,1981,广东,广州,45,35,0,35
1309105290,m,1992,江苏,常州,34,16,0,16
2214493540,f,1984,黑龙江,绥化,42,0,0,0
2507823884,m,1988,广东,深圳,38,81,0,81
2663023893,m,1976,北京,海淀区,50,259,0,259
2605291343,m,1956,河北,张家口,70,0,0,0
2416707495,m,1989,河南,None,37,0,0,0
1770117103,m,1986,天津,南开区,40,312,0,312
1914312213,m,1985,北京,西城区,41,3836,0,3836
2676914791,m,1987,吉林,延边朝鲜族自治州,39,0,0,0
1914902714,m,1990,吉林,长春,36,204,0,204
2384475620,f,2012,None,None,14,0,0,0
2344522542,f,1994,None,None,32,0,0,0
2582077925,m,1977,河北,保定,49,0,0,0
2381148163,m,1993,北京,朝阳区,33,0,0,0
2300487717,m,1988,广东,广州,38,0,0,0
2014222763,m,1985,四川,绵阳,41,10,0,10
1747279604,m,1988,广东,茂名,38,0,0,0
2024949277,m,1982,湖北,荆州,44,50,0,50
1582222364,m,1988,山东,东营,38,153,0,153
2373790130,m,1989,湖北,襄阳,37,242,0,242
1285967604,f,1991,广东,深圳,35,0,0,0
2836470677,m,1978,上海,崇明县,48,0,0,0
2419443753,m,1990,河南,郑州,36,0,0,0
1730954927,m,1988,上海,松江区,38,0,0,0
1729670521,m,1991,湖南,湘潭,35,99,0,99
2672023391,m,1991,湖北,武汉,35,0,0,0
2495095643,f,1990,北京,朝阳区,36,29,0,29
2590918291,m,1980,北京,朝阳区,46,0,0,0
1900763911,f,1989,北京,西城区,37,189,0,189
1227958333,m,1987,江苏,苏州,39,1004,0,1004
1429269551,m,1982,None,None,44,606,0,606
2269563394,m,1993,福建,泉州,33,0,0,0
1881633503,m,1984,上海,闵行区,42,57,0,57
2011399574,m,1982,北京,朝阳区,44,54,0,54
2909469372,f,1994,湖北,武汉,32,0,0,0
3104725153,m,1992,北京,海淀区,34,0,0,0
2282276533,m,1990,黑龙江,哈尔滨,36,46,0,46
1858813513,m,1979,上海,浦东新区,47,2734,0,2734
1435985274,m,1985,福建,福州,41,0,0,0
1145037840,m,1989,上海,None,37,40,0,40
3114038903,f,1987,湖北,武汉,39,0,0,0
1794623180,f,1989,浙江,杭州,37,110,0,110
1165735600,m,1983,福建,厦门,43,158,0,158
1244980882,m,1984,天津,河西区,42,188,0,188
2254813715,m,1982,北京,朝阳区,44,0,0,0
2132997614,m,1978,四川,南充,48,37,0,37
2528740890,m,1990,北京,朝阳区,36,0,0,0
1784212921,m,1987,广东,江门,39,72,0,72
1940915915,f,1992,陕西,西安,34,67,0,67
1458660330,m,1985,北京,东城区,41,17,0,17
1061956322,m,1969,江苏,镇江,57,158,0,158
1961603981,m,1992,江苏,镇江,34,139,0,139
2900245273,m,1984,辽宁,沈阳,42,0,0,0
1304506960,m,1981,江苏,无锡,45,0,0,0
1072842355,m,1985,天津,南开区,41,808,0,808
1714808103,m,1984,北京,海淀区,42,31,0,31
2445640355,m,1962,吉林,长春,64,0,0,0
1620448707,m,1988,重庆,巴南区,38,70,0,70
1134420583,m,1981,北京,None,45,0,0,0
1411578590,m,1980,北京,东城区,46,71,0,71
1849815257,f,1989,北京,丰台区,37,0,0,0
1605218824,f,1987,江苏,镇江,39,81,0,81
1256492164,m,1985,浙江,宁波,41,150,0,150
2927863045,m,1988,浙江,杭州,38,0,0,0
2677228531,m,1980,江苏,苏州,46,0,0,0
